,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,pathway_id
23,3.6178164526280593e-10,3.8163694821874704e-10,4.62742068258072e-10,4.5977548550005683e-10,4.5457415850399024e-10,3.5958574257780073e-10,4.4593608529966365e-10,3.9176106569177667e-10,3.791399697302572e-10,3.879192145592766e-10,3.496881900773983e-10,3.7743838280118393e-10,3.6848196371192414e-10,3.905346963463734e-10,4.1284140456217485e-10,3.8998622608846463e-10,4.3117818775378733e-10,3.873559905331564e-10,4.195900061157165e-10,4.6233786662576335e-10,4.682085759568292e-10,4.60305760877635e-10,3.697910487898942e-10,4.0593113525988e-10,4.378125658919204e-10,4.5679227786911543e-10,4.021466646719687e-10,4.486508861853027e-10,4.5079521520242037e-10,4.826940449576137e-10,3.679195999638339e-10,4.095269683828037e-10,4.720906450872231e-10,3.926834342883939e-10,4.692235964972574e-10,4.665384106827949e-10,4.0006489937456923e-10,4.0035287744505e-10,4.692106923268103e-10,3.617564391165323e-10,4.021113717657955e-10,3.9984617368548866e-10,4.591055009704366e-10,3.722984581494955e-10,4.3103153185665466e-10,4.0123754435701056e-10,3.7709070143543413e-10,3.588192240997599e-10,3.5878707120839557e-10,4.5125602312909093e-10,4.5663856769213815e-10,3.9989095115694055e-10,4.168299976196107e-10,3.5373913178504507e-10,4.514600380638617e-10,4.6459435439101816e-10,3.848639371363874e-10,3.72183030344845e-10,4.4925357546604056e-10,4.0870368230827045e-10,3.6416078716816177e-10,3.889695495128289e-10,3.9272795367643687e-10,3.4215636989856206e-10,4.1755695406175543e-10,3.8947264010466484e-10,3.7978122097368155e-10,4.017379465800033e-10,3.589464807273204e-10,4.678939722813257e-10,4.4797935315522884e-10,4.5580521636465604e-10,3.319984434989606e-10,4.16577828622121e-10,4.0700869801307605e-10,4.575562047595914e-10,3.82311427701073e-10,3.4461424875059675e-10,4.230910581067053e-10,3.9419018975066474e-10,3.712711786471422e-10,4.608787275524427e-10,4.4936721819377916e-10,4.0725510314776586e-10,4.1612682786499037e-10,4.668889954868954e-10,3.690379614025938e-10,4.6058799659226666e-10,3.6863201770727475e-10,3.4564909869961233e-10,3.9668252273779353e-10,3.517267479107502e-10,3.834336818979179e-10,4.437223103385891e-10,4.4860492583155976e-10,4.5976415133701406e-10,3.545402549468353e-10,4.439937495639466e-10,3.606717683161151e-10,3.706662741504776e-10,3.544846702326337e-10,4.26357791869323e-10,3.5166091513451874e-10,3.9054007308405966e-10,3.776261814950927e-10,4.5360013021168263e-10,4.388546421763864e-10,3.7627167373714843e-10,4.3169071989700065e-10,3.4538055215913007e-10,3.943978608670622e-10,4.688715492205064e-10,4.4552934584716694e-10,path:hsa00290
24,5.590218135399596e-10,5.886893658388075e-10,7.242782911844598e-10,7.135001313824932e-10,7.027794076269235e-10,5.529669172951653e-10,6.889544621787491e-10,6.102604433735877e-10,5.790769382690489e-10,5.989710397641347e-10,5.319019954395884e-10,5.815659224158147e-10,5.712264502947907e-10,6.037103142054775e-10,6.392979072302203e-10,6.020757998242808e-10,6.644979094536229e-10,6.000077080911471e-10,6.464782788580632e-10,7.229593628607746e-10,7.290232323604382e-10,7.067910089590214e-10,5.689439009616407e-10,6.317603648149404e-10,6.788227791154655e-10,7.017168366059423e-10,6.178779833203689e-10,6.911454543412584e-10,7.008591505105781e-10,7.440993439744527e-10,5.732392497388758e-10,6.314704067174461e-10,7.318117181406486e-10,6.050342765431828e-10,7.262535367174531e-10,7.226070623570226e-10,6.1407426123645e-10,6.207373365846033e-10,7.265255150041242e-10,5.608121312100822e-10,6.288672442504906e-10,6.212456249207937e-10,7.13980005567886e-10,5.739404318349835e-10,6.682174463945984e-10,6.200482011560033e-10,5.862303138172981e-10,5.48037628250214e-10,5.593633786064267e-10,7.005258788018279e-10,7.088969223994721e-10,6.203835319818445e-10,6.40774513416409e-10,5.46052356315538e-10,7.011249292452539e-10,7.178400342364015e-10,6.000364608029759e-10,5.702084763643843e-10,6.948840755790435e-10,6.343537284376273e-10,5.579141070608626e-10,5.999436146028356e-10,6.102024412087452e-10,5.323509703807136e-10,6.465251168341512e-10,6.011038216300199e-10,5.873713283191464e-10,6.213481894875806e-10,5.585518283892742e-10,7.262762563827116e-10,6.983240998628608e-10,7.038138059299737e-10,5.119901361409129e-10,6.484464090592228e-10,6.28333719242032e-10,7.094046307417651e-10,5.94307045200581e-10,5.368626013799155e-10,6.51758243591326e-10,6.144386195080714e-10,5.752462922578872e-10,7.08441233127079e-10,6.943369470773524e-10,6.33822240345536e-10,6.45546828084278e-10,7.286474296159298e-10,5.765610773715772e-10,7.138583927804646e-10,5.701016090199029e-10,5.276232125646082e-10,6.097487416761822e-10,5.422863046965082e-10,5.957067758319894e-10,6.810123532067705e-10,6.986777795865508e-10,7.137417751557972e-10,5.458202560781841e-10,6.952659862975635e-10,5.616418860203818e-10,5.737091030727664e-10,5.463274288280261e-10,6.580800716208655e-10,5.483834933192847e-10,6.05521643472706e-10,5.850467488540592e-10,7.04407184088584e-10,6.828451616738401e-10,5.861141152312838e-10,6.701349478461579e-10,5.412469084556141e-10,6.087326617449863e-10,7.302560024518924e-10,6.945385074446476e-10,path:hsa00052
25,1.878138179659281e-07,2.0011596366578215e-07,2.4586645040262997e-07,2.433610772084733e-07,2.3721330338619685e-07,1.8737660776534374e-07,2.3321439656437847e-07,2.0792279866294856e-07,1.9519118029789014e-07,2.042256032984901e-07,1.7742389681399494e-07,1.968823353628197e-07,1.9301295279178466e-07,2.0627219295616945e-07,2.1597546600413823e-07,2.0526991668990447e-07,2.2453569671554922e-07,2.0434761176248047e-07,2.190565067939881e-07,2.4433113727011316e-07,2.476090907315484e-07,2.397930932273592e-07,1.929266219335114e-07,2.1523656491650017e-07,2.3145151354200162e-07,2.3780886107058676e-07,2.0923820020316826e-07,2.3496458660633733e-07,2.38438445690989e-07,2.5291125525082764e-07,1.9525454322512608e-07,2.1584721592389208e-07,2.484985728562924e-07,2.060721208139061e-07,2.488920645192559e-07,2.455370157952213e-07,2.0746511101478492e-07,2.1050510584770904e-07,2.4671078718870005e-07,1.881732416312162e-07,2.135963359700448e-07,2.1266611145097695e-07,2.429524898263325e-07,1.9394153885113065e-07,2.2778587623610127e-07,2.0997937863268567e-07,1.9870944288375807e-07,1.8505171997693714e-07,1.9170568468364093e-07,2.4056715640171257e-07,2.4077061908622507e-07,2.1195890085151e-07,2.182536004291243e-07,1.8573789618704707e-07,2.3719943551652955e-07,2.457036322967974e-07,2.0373973551152258e-07,1.89947244645294e-07,2.355071027774783e-07,2.156678178469947e-07,1.9004881747846973e-07,2.025138952142804e-07,2.0854686910205648e-07,1.7668126345210169e-07,2.2090116870026916e-07,2.0357576449920687e-07,1.9884452383886863e-07,2.1063018787781232e-07,1.8818238057428187e-07,2.4767655390939077e-07,2.3637854479257864e-07,2.3703172148354747e-07,1.6887429854301874e-07,2.2047148319917352e-07,2.1389829942710877e-07,2.401401951326326e-07,2.025332684987674e-07,1.7946389797812056e-07,2.2111385945354138e-07,2.089921198816765e-07,1.953578792583042e-07,2.431723931310075e-07,2.3777634562788504e-07,2.1497982939346978e-07,2.1900977049834986e-07,2.4809898111323593e-07,1.9563220062686754e-07,2.4229854869061123e-07,1.9260768517432501e-07,1.7439852327035816e-07,2.0714563751734194e-07,1.843495297513953e-07,2.0334969945582617e-07,2.3186339151012528e-07,2.3924304102126295e-07,2.428550705447824e-07,1.8213295687295322e-07,2.3802351671105648e-07,1.889265537989457e-07,1.947409686426073e-07,1.8621330901581782e-07,2.24441736238701e-07,1.880406504132555e-07,2.0466200395622107e-07,1.9884820521696234e-07,2.4098975066985995e-07,2.318990508250385e-07,1.9856263680200177e-07,2.2728706259216502e-07,1.8581304507129773e-07,2.0634422804035566e-07,2.5059902326886645e-07,2.3820597649584406e-07,path:hsa03320
26,3.7530645931187767e-10,3.9617503118659205e-10,4.846385393539425e-10,4.753548904159844e-10,4.71847893744499e-10,3.69402477931455e-10,4.6236621517650677e-10,4.0619893343813175e-10,3.9021651933083134e-10,3.9898209290816004e-10,3.5837181141891194e-10,3.8762077694175e-10,3.84282321481165e-10,4.0195331479510646e-10,4.2945972981668496e-10,4.028170944751247e-10,4.470906501055117e-10,4.003731879720909e-10,4.335202230001238e-10,4.84625185927191e-10,4.876611007219795e-10,4.755807388885302e-10,3.834970788128391e-10,4.2230939196463293e-10,4.5173897445293833e-10,4.719451975621008e-10,4.167952392009912e-10,4.6421491442800095e-10,4.694531346066869e-10,4.988549141835545e-10,3.855156001336337e-10,4.2402146950634754e-10,4.889484366968696e-10,4.058329711642483e-10,4.861799536656165e-10,4.83009402172947e-10,4.1159795232544983e-10,4.1705944970123713e-10,4.863400960139741e-10,3.743880025906349e-10,4.203184122856522e-10,4.1594112968327113e-10,4.769778144778758e-10,3.8492890007594443e-10,4.478028997761152e-10,4.157054708549704e-10,3.9227730579260917e-10,3.682219614050409e-10,3.745649076157142e-10,4.66624161285078e-10,4.757811072003191e-10,4.141597902015116e-10,4.300435367912221e-10,3.6598655284117767e-10,4.703669633507508e-10,4.777476613556829e-10,4.026483493464689e-10,3.8450808711212287e-10,4.638800304944985e-10,4.2403635550247837e-10,3.7540025510684694e-10,4.03837157997226e-10,4.063621122493131e-10,3.5586912084361487e-10,4.3236681001097134e-10,4.033942103983188e-10,3.937358817024416e-10,4.165583058867203e-10,3.73860335129973e-10,4.862541351215059e-10,4.691737322336775e-10,4.723408904074517e-10,3.4324059303578225e-10,4.3493985380492515e-10,4.2056865123345085e-10,4.781644851784181e-10,3.982188160055288e-10,3.589925259140356e-10,4.364442889061767e-10,4.121668478141368e-10,3.852991000156784e-10,4.74810856962359e-10,4.648957480194417e-10,4.2099405553297954e-10,4.3248862537999323e-10,4.879677770947489e-10,3.8482421379836065e-10,4.793895051618004e-10,3.826400698395371e-10,3.570981570509105e-10,4.096663413891711e-10,3.6076619936268496e-10,3.9622018941072746e-10,4.5622666896112385e-10,4.657443613164156e-10,4.772080981615976e-10,3.6681677530560316e-10,4.617719191824359e-10,3.7499671939345753e-10,3.833526891110719e-10,3.6835686415186814e-10,4.405084271194899e-10,3.647406822673244e-10,4.0772515269082717e-10,3.9200287391488315e-10,4.711218190873346e-10,4.591396149770875e-10,3.9209806845820457e-10,4.4936061794956155e-10,3.59437123972274e-10,4.0905354304502916e-10,4.856976499399528e-10,4.640338290889397e-10,path:hsa00053
27,1.3819236895268618e-07,1.4670607558566362e-07,1.7998921759325645e-07,1.788022494512635e-07,1.7483802613341217e-07,1.3758688599101953e-07,1.714901294998896e-07,1.5239342216043127e-07,1.4355411458965598e-07,1.4907923519406365e-07,1.3104884186762887e-07,1.4412245563570263e-07,1.4172526543269383e-07,1.511545119728383e-07,1.5843421180915623e-07,1.500349563768489e-07,1.6482162644757744e-07,1.4961746587533592e-07,1.6088474041375364e-07,1.7949771653108806e-07,1.817231221397847e-07,1.7621953489753356e-07,1.417036507936869e-07,1.5736176776363573e-07,1.6945218102506502e-07,1.7398301402475592e-07,1.5356735473251862e-07,1.7197967245387968e-07,1.7423343535766163e-07,1.8511296723980708e-07,1.4286806059806962e-07,1.585333398731887e-07,1.8139986916740198e-07,1.5091883062125782e-07,1.8218327706939551e-07,1.8003421260642557e-07,1.5251424815821849e-07,1.5376342118537662e-07,1.8115395014916654e-07,1.3817952812913906e-07,1.5650057083818993e-07,1.5564611096857015e-07,1.7791309190535262e-07,1.4205663059935434e-07,1.6685647114565378e-07,1.5406292393446825e-07,1.46053809378894e-07,1.3598068715472476e-07,1.4053777610530837e-07,1.7559929763473383e-07,1.7632949710717235e-07,1.556382823475853e-07,1.599621040839226e-07,1.3621426149673318e-07,1.7390256794001534e-07,1.7964953327993406e-07,1.4886215667274246e-07,1.4018900242596315e-07,1.727119185360625e-07,1.5819882850171036e-07,1.3961304280833033e-07,1.490527397987553e-07,1.525490359112356e-07,1.2983322368289158e-07,1.6172920334314848e-07,1.4899637111346344e-07,1.4553329977104878e-07,1.5442472589164984e-07,1.3827404092713484e-07,1.812019004214582e-07,1.736796605960035e-07,1.738464181485548e-07,1.2452563548251993e-07,1.611817089413215e-07,1.5650136851105687e-07,1.761685575982385e-07,1.4808545143025395e-07,1.3251230546221088e-07,1.6254513158138227e-07,1.531983421893401e-07,1.424313438056528e-07,1.7749014933366853e-07,1.7392443869165766e-07,1.575970664099046e-07,1.6116812085551012e-07,1.8203162345966438e-07,1.4405467494099575e-07,1.779031548109846e-07,1.4107928781710722e-07,1.2870488373554677e-07,1.5193009874029665e-07,1.3550401163532755e-07,1.4954830782914288e-07,1.6923565467767669e-07,1.7523365889235649e-07,1.7835324977049527e-07,1.3489291551157942e-07,1.7489953167260092e-07,1.3878611068049204e-07,1.4369637323816353e-07,1.3656768266089774e-07,1.6464884071054236e-07,1.3796454435755362e-07,1.501647848101187e-07,1.459548361186801e-07,1.7678159076510823e-07,1.7005198045875746e-07,1.4559193737581677e-07,1.667767312373556e-07,1.3609875349581e-07,1.5160061092599907e-07,1.832570480995041e-07,1.7442756179173438e-07,path:hsa03440
28,2.148529396899623e-06,2.2988096842008826e-06,2.8137559977024842e-06,2.7910059786595824e-06,2.7179749635274834e-06,2.1558267276571767e-06,2.67579665021573e-06,2.3795302338721764e-06,2.2454835623490502e-06,2.3432970317926916e-06,2.0339557612518062e-06,2.257297473565194e-06,2.2144116431905552e-06,2.369279690946383e-06,2.4788928237961593e-06,2.3561090830404897e-06,2.5797840491779886e-06,2.341282697084446e-06,2.511068881077832e-06,2.79934451313612e-06,2.837443332715302e-06,2.7493294151404763e-06,2.2152089698760834e-06,2.468895886629085e-06,2.653908209329197e-06,2.732124151791991e-06,2.399413891478549e-06,2.6980110397739177e-06,2.733823388317486e-06,2.9024502555029345e-06,2.23263389584814e-06,2.482000285347941e-06,2.8452087788393497e-06,2.358184100744257e-06,2.8535968750281552e-06,2.816468042996907e-06,2.383023792990387e-06,2.4097487858594765e-06,2.8339457379604806e-06,2.156677511464023e-06,2.449376650234722e-06,2.4342793565532254e-06,2.7867980997411137e-06,2.2177582276606814e-06,2.6079848477731637e-06,2.40926258368276e-06,2.277899962035609e-06,2.1241340352354824e-06,2.188333769700678e-06,2.754601321336259e-06,2.756814159424943e-06,2.440091339457131e-06,2.5019840007753036e-06,2.1341302609009573e-06,2.7155370780159243e-06,2.8189727079779015e-06,2.3316327079992367e-06,2.1828925077012458e-06,2.7000163198886168e-06,2.4759927373208873e-06,2.18190554967544e-06,2.3249812160980494e-06,2.3928023806327297e-06,2.0273068362559787e-06,2.5282153666155713e-06,2.332651841211149e-06,2.282508179379998e-06,2.4097090613882703e-06,2.155828581355449e-06,2.8401608394740825e-06,2.707745643424415e-06,2.720009663957492e-06,1.928330393263327e-06,2.530606370778238e-06,2.44872150640088e-06,2.751602331418519e-06,2.315932455616887e-06,2.0546739525027394e-06,2.534873394037571e-06,2.3927741677184226e-06,2.2367101589848968e-06,2.7928704797133277e-06,2.727278516901159e-06,2.461602168532245e-06,2.5176975667347434e-06,2.843017309423406e-06,2.2484216914359814e-06,2.7802074876881866e-06,2.2049733652233223e-06,1.9973369331842347e-06,2.374479648662822e-06,2.118609964537598e-06,2.328653773317177e-06,2.6612110137387327e-06,2.7379816293526897e-06,2.780838868380706e-06,2.091719378624968e-06,2.7244167576304282e-06,2.164282894570935e-06,2.2318185669736743e-06,2.145165523453435e-06,2.5813034435365467e-06,2.157344715559748e-06,2.3462425896438165e-06,2.2860033511318866e-06,2.764029820365177e-06,2.6567500051333034e-06,2.265664868775738e-06,2.60317753396313e-06,2.1290898377479076e-06,2.367109098232319e-06,2.8742020703768213e-06,2.7355451439221435e-06,path:hsa04658
29,4.0548049474417435e-10,4.275046769015091e-10,5.271047530017036e-10,5.185754458240342e-10,5.121995651036476e-10,4.018500004817557e-10,5.014247010684395e-10,4.430811128625415e-10,4.2447486370830246e-10,4.3572119236427544e-10,3.876763177459271e-10,4.2185218246944364e-10,4.1581812784746647e-10,4.383137584953531e-10,4.662485292471733e-10,4.382418284985851e-10,4.85262754503577e-10,4.3555208321056446e-10,4.711353332188016e-10,5.248288659668763e-10,5.285867324567158e-10,5.121924893168524e-10,4.1266851018513265e-10,4.586185459683974e-10,4.924161921444743e-10,5.107586262873953e-10,4.4891510982868507e-10,5.006749149980785e-10,5.09002099852643e-10,5.389810471286972e-10,4.181460133124583e-10,4.5906124504254033e-10,5.312115428836984e-10,4.393205096132199e-10,5.265704235639099e-10,5.230246693757968e-10,4.454191926221868e-10,4.5071744606852505e-10,5.27699565361731e-10,4.0895182412923305e-10,4.58360080811077e-10,4.51344733924178e-10,5.197571721164277e-10,4.138439887083346e-10,4.8314614794597e-10,4.4872839723578906e-10,4.265256428664155e-10,3.9986355130169096e-10,4.0570733393042373e-10,5.074390123096323e-10,5.16029565906287e-10,4.5215392756923523e-10,4.6451157951433687e-10,3.983564947421097e-10,5.101185740564751e-10,5.208887818368467e-10,4.355069616279007e-10,4.160593175466007e-10,5.039543217314231e-10,4.6034340879491477e-10,4.0372533668916316e-10,4.3729672705503e-10,4.4360617280456396e-10,3.866356609202101e-10,4.686017068862417e-10,4.3660621414092335e-10,4.2621041548934036e-10,4.515544589543717e-10,4.055743295702765e-10,5.277751838005518e-10,5.055953773476234e-10,5.124446529376043e-10,3.754110300891704e-10,4.713365576267132e-10,4.5538354571160436e-10,5.168893331460222e-10,4.3030859183756163e-10,3.897382079324688e-10,4.738112387840176e-10,4.460881394414335e-10,4.1691825408036316e-10,5.135691438573266e-10,5.034803031602572e-10,4.6048720426759845e-10,4.70605955756417e-10,5.300847292132956e-10,4.2066570314093525e-10,5.2051876012601e-10,4.1251714426578667e-10,3.8746713845460864e-10,4.418813046013089e-10,3.9234593915219085e-10,4.324542542856255e-10,4.945899534236872e-10,5.067066146089489e-10,5.192987084473882e-10,3.9434292942648955e-10,5.041013378699807e-10,4.1005074328451923e-10,4.1409969559922197e-10,3.957286491467032e-10,4.79550304069571e-10,3.999976794000145e-10,4.3907784668795966e-10,4.233827084890257e-10,5.112963430699314e-10,4.968046908208075e-10,4.27750017442137e-10,4.86701999647458e-10,3.9366778322869054e-10,4.432898055590994e-10,5.306299788053302e-10,5.02473643446931e-10,path:hsa00730
30,2.368151725211883e-06,2.532059843138691e-06,3.099872824968604e-06,3.0753378488917657e-06,2.9943303815902094e-06,2.3755382575438046e-06,2.947898059251015e-06,2.6218158767344924e-06,2.4732414552721674e-06,2.5815714868428864e-06,2.241699406715049e-06,2.4879997617422825e-06,2.43975980359415e-06,2.6115561460643843e-06,2.7308623214408637e-06,2.5960175197482934e-06,2.8420606022110835e-06,2.5792350335116436e-06,2.7667253442605267e-06,3.0848035075399575e-06,3.1273469019139162e-06,3.029250808871881e-06,2.440974340178337e-06,2.7208369809968707e-06,2.924837497274002e-06,3.0105739859196067e-06,2.643294151878433e-06,2.9725156505556127e-06,3.0114039573489068e-06,3.198058743152258e-06,2.45851860068074e-06,2.7346831378460207e-06,3.135187145362515e-06,2.5988409299951952e-06,3.14385801068252e-06,3.1039612034708506e-06,2.626891495269979e-06,2.6547106564538117e-06,3.1224540774053344e-06,2.3773046581826638e-06,2.699207171338745e-06,2.68204226713979e-06,3.0700975659500055e-06,2.4451024089243306e-06,2.874127855406637e-06,2.654228555799837e-06,2.509859767211416e-06,2.3400483099257315e-06,2.4113765070599466e-06,3.0347130199816437e-06,3.037471589836323e-06,2.6876319846618054e-06,2.7565195033608122e-06,2.351861872742322e-06,2.9914494833429597e-06,3.106115577915823e-06,2.5690261455492485e-06,2.40449514116067e-06,2.975007151227356e-06,2.7272037585306803e-06,2.403970878337924e-06,2.562592202796816e-06,2.6371095262207056e-06,2.2351726790080183e-06,2.7851017480361897e-06,2.569718110784678e-06,2.5151862256552736e-06,2.655193672568471e-06,2.374894870640947e-06,3.129767333225346e-06,2.9839141278725405e-06,2.9967113749959176e-06,2.1267394143828563e-06,2.7872980624859097e-06,2.6977839603280682e-06,3.0306260850535896e-06,2.55133994857221e-06,2.2667004720286478e-06,2.793311546026681e-06,2.6358788785975693e-06,2.4650891006620073e-06,3.0768592894557937e-06,3.0044064248422222e-06,2.7133889896777605e-06,2.7730920713835284e-06,3.132725114783273e-06,2.477870453565831e-06,3.0634398446340155e-06,2.429722665915163e-06,2.2007100566518495e-06,2.6161529182634765e-06,2.3352233063174486e-06,2.566541642946122e-06,2.9325227504960746e-06,3.0167394892556505e-06,3.064069800905963e-06,2.306856363610806e-06,3.0020915504439563e-06,2.385620257853643e-06,2.4594824591078226e-06,2.3637310989940015e-06,2.8431705019940065e-06,2.3785804930131106e-06,2.5846872284932585e-06,2.518526162515366e-06,3.045180489827232e-06,2.927266236355348e-06,2.4961366492874385e-06,2.8683970072297287e-06,2.3463302619479907e-06,2.606629452975448e-06,3.1666494409393008e-06,3.0151636638597727e-06,path:hsa04659
31,3.4523996611005093e-10,3.632799367623697e-10,4.456218003180668e-10,4.391972596328244e-10,4.3429189565149714e-10,3.41502838186262e-10,4.253587529484758e-10,3.745054994798095e-10,3.6054183016283207e-10,3.693691488922993e-10,3.315249885076632e-10,3.588550380606943e-10,3.5344369764577647e-10,3.7191851831280494e-10,3.941079823642065e-10,3.7096350607531094e-10,4.114796450514748e-10,3.699301205541231e-10,4.0028027388968826e-10,4.4440410804970043e-10,4.482421544070961e-10,4.361149812108631e-10,3.5207948634269133e-10,3.884876139398169e-10,4.1786974137750946e-10,4.343883973394916e-10,3.8260070009895305e-10,4.2599269769417865e-10,4.3134103838483133e-10,4.592651255588689e-10,3.5378363064372594e-10,3.899064313908445e-10,4.5101801352590114e-10,3.736640204801229e-10,4.4658346015851844e-10,4.4470337335896777e-10,3.7999228627794213e-10,3.827930797733705e-10,4.477269162984435e-10,3.481571288280193e-10,3.8582899507505684e-10,3.8155252170600733e-10,4.4024246224585794e-10,3.5379855451236595e-10,4.1018144640093645e-10,3.8169550773527207e-10,3.616264804338873e-10,3.4100853513898287e-10,3.429769617387201e-10,4.3007388404010553e-10,4.3716987759315085e-10,3.824107233374871e-10,3.9497827090200516e-10,3.382171714638677e-10,4.3218432201320325e-10,4.4264992293981336e-10,3.6940554647367e-10,3.547560380940183e-10,4.2786087746372584e-10,3.904901007064142e-10,3.445816882047569e-10,3.7087453573043183e-10,3.7509250041756725e-10,3.2900283711091453e-10,3.976967260140936e-10,3.710724544222549e-10,3.622909103046831e-10,3.836104494812716e-10,3.4440796874287707e-10,4.4670008257652385e-10,4.295068767458316e-10,4.3565155139137887e-10,3.1681383534164326e-10,3.989953235208092e-10,3.8638214016198666e-10,4.3751682967775245e-10,3.651104519956295e-10,3.299236748036742e-10,4.0282630386729617e-10,3.7777753959372933e-10,3.531142248465986e-10,4.3673091095255076e-10,4.273724663433623e-10,3.9014740113252786e-10,3.980860155088264e-10,4.4758129664530117e-10,3.555846950407059e-10,4.402846276003829e-10,3.504688933670444e-10,3.3081473905589285e-10,3.7604923712147566e-10,3.338093258189559e-10,3.657924784624898e-10,4.213064934513016e-10,4.298112020540562e-10,4.392011895392788e-10,3.3681274607324335e-10,4.25793643044321e-10,3.4717082984272265e-10,3.523282728833819e-10,3.3640934508605554e-10,4.065893222494278e-10,3.3763145703279984e-10,3.739656828368096e-10,3.5993178941529397e-10,4.3236132617301506e-10,4.1998403300514535e-10,3.6126127285845725e-10,4.1246794613836794e-10,3.3123970858191225e-10,3.7748145340281763e-10,4.482017682639509e-10,4.2521291236029413e-10,path:hsa00970
32,3.656748606235555e-06,3.904156588619137e-06,4.776351911131774e-06,4.737848986143172e-06,4.619058547485663e-06,3.6593751541039974e-06,4.543947925712111e-06,4.0426714807066145e-06,3.807920505931249e-06,3.975726526990927e-06,3.458867158993853e-06,3.833116827563096e-06,3.761066568098971e-06,4.0155947803489355e-06,4.2115982664857724e-06,4.000822053434415e-06,4.376447545563347e-06,3.980246345792785e-06,4.260021638403987e-06,4.75821256334756e-06,4.81622556193552e-06,4.6711403356179295e-06,3.7629580150429493e-06,4.192800163652572e-06,4.506180632572708e-06,4.6359404161039225e-06,4.077342091130305e-06,4.583031101018773e-06,4.6410833137965255e-06,4.927026939902207e-06,3.7905689338965607e-06,4.206930585506962e-06,4.83207257522469e-06,4.009781214744863e-06,4.8452787515185854e-06,4.7854039704192675e-06,4.043959424156409e-06,4.09606003710007e-06,4.813715941310996e-06,3.657868903164869e-06,4.158916767031486e-06,4.134415191603768e-06,4.731176552279019e-06,3.773621953824929e-06,4.429637266246698e-06,4.091924924387737e-06,3.8680976280047855e-06,3.6051758565251497e-06,3.7192797908394523e-06,4.6789854230473896e-06,4.68316541258575e-06,4.1382318762333614e-06,4.251569445495703e-06,3.619148236344654e-06,4.613123493542104e-06,4.7855821377012834e-06,3.9642838877567765e-06,3.710277416034213e-06,4.5905608096644425e-06,4.2064682020403585e-06,3.70466001755371e-06,3.944519994565521e-06,4.059112475238773e-06,3.441078240627899e-06,4.296908080324179e-06,3.965716828256926e-06,3.875666801423565e-06,4.09287296189286e-06,3.6696389216319506e-06,4.822355576670668e-06,4.599319670951992e-06,4.618962929662557e-06,3.274681932348524e-06,4.3026151051494735e-06,4.161234667966146e-06,4.6741850920683596e-06,3.9469513128654644e-06,3.483680505956948e-06,4.311086469601953e-06,4.064232735744963e-06,3.8030154342536946e-06,4.740995054133309e-06,4.632230468819917e-06,4.181833583283742e-06,4.2731791188429255e-06,4.8277082387566045e-06,3.8108377208898886e-06,4.716529340649127e-06,3.7525002956095926e-06,3.39246701224817e-06,4.030748965829001e-06,3.5931562311057054e-06,3.95746058957291e-06,4.513967736809813e-06,4.651585316893677e-06,4.7229991858942985e-06,3.555371917308341e-06,4.629377631809179e-06,3.6757132375463196e-06,3.798421026954599e-06,3.6410843014217672e-06,4.380042136489678e-06,3.652566569519669e-06,3.9913883200322936e-06,3.882029468470452e-06,4.6949309355557136e-06,4.508368003886874e-06,3.858799237432917e-06,4.4254448630484535e-06,3.6082618275734324e-06,4.020580573679026e-06,4.877406707266797e-06,4.640875582590696e-06,path:hsa04657
